Date,Open,High,Low,Close,Volume
2022-06-10,114.36,114.61,112.965,102.571000063096,21917058
2022-06-13,111.49,111.67,109.24,99.3524145816396,36968312
2022-06-14,110.53,110.98,108.59,98.0992398423612,21865876
2022-06-15,110.085,110.99,109.03,99.9294159004441,25202801
2022-06-16,108.45,111.72,108.115,100.7227927138,26067258
2022-06-17,112.01,112.83,110.96,101.047355955628,21614262
2022-06-21,110.09,111.015,109.8128,99.334383290427,17663799
2022-06-22,112.69,113.31,112.38,102.066123909142,23703814
2022-06-23,113.9,115.165,113.49,102.904578950529,20669222
2022-06-24,113.46,114.17,112.5,101.480106944731,18161250
2022-06-27,111.22,112.22,111.16,100.614604966524,12053040
2022-06-28,111.29,112.18,110.87,101.083418538053,13708196
2022-06-29,112.38,113.9,112.17,102.661156519159,12925357
2022-06-30,114.859,115.77,114.75,103.562721079791,25802128
2022-07-01,115.9,117.59,115.22,104.623807572216,21858829
2022-07-05,116.89,117.75,116.17,105.44583886984,16689670
2022-07-06,117.39,117.54,114.77,103.675309921113,20205365
2022-07-07,115.1,115.17,113.51,102.762945513861,13087988
2022-07-08,113.5,113.5,112.05,101.624748332536,15320004
2022-07-11,113.79,114.79,113.7,103.377210659337,13639942
2022-07-12,115.51,116.23,114.97,103.991475804814,18547318
2022-07-13,113.77,116.65,113.45,105.183872851916,20594832
2022-07-14,115.08,116.16,114.47,104.325708310441,15664987
2022-07-15,115.84,116.82,115.6,104.912873523029,16022586
2022-07-18,115.25,115.32,114.18,103.819842896519,15838268
2022-07-19,114.91,115.15,113.66,103.25977761682,9276754
2022-07-20,115.48,115.55,114.05,103.530776945706,9117311
2022-07-21,115.19,116.7195,115.01,105.319372516359,14754886
2022-07-22,118.29,119.27,117.97,107.089901465086,17715311
2022-07-25,116.71,117.54,116.47,106.04203739339,24868134
2022-07-26,118.86,119.24,117.395,106.123337192056,13535963
2022-07-27,118.01,118.485,116.71,105.527138668506,15725564
2022-07-28,118.045,118.92,117.32,106.367236588055,16637914
2022-07-29,117.7,119.305,117.33,106.078170637242,16655870
2022-08-01,118.25,120.1,118.08,108.628313165304,17974560
2022-08-02,120.15,120.69,117.285,106.329780047677,17896257
2022-08-03,117.17,119.49,116.3336,108.003908499492,16731172
2022-08-04,118.98,119.55,118.54,107.967711127561,11003006
2022-08-05,117.07,117.11,115.89,105.397697720451,19492287
2022-08-08,117.64,118.53,117.56,107.098974201214,17477736
2022-08-09,117.73,118.359,117.46,106.682704424006,8223201
2022-08-10,117.73,118.91,116.73,105.985905014332,14665302
2022-08-11,116.87,117.06,114.09,103.515434380032,20663783
2022-08-12,115.1,115.57,114.43,104.565158166035,12178401
2022-08-15,116.33,116.745,115.45,104.474664736207,9031814
2022-08-16,115.25,116.02,114.24,104.909033199381,11065955
2022-08-17,115.06,115.1,114.31,103.814062698464,14131281
