Date,Open,High,Low,Close,Volume
2002-12-04,79.34,80.15,78.65,29.425129290488,1215000
2002-12-05,80.08,80.08,78.45,29.2876807633136,1216400
2002-12-06,78.0,79.58,77.85,29.4065551651941,778500
2002-12-09,78.53,78.84,76.9,28.6264419028532,1078200
2002-12-10,77.48,78.91,77.47,29.1836656616682,1339400
2002-12-11,78.2,79.16,78.1,29.2170990871971,1562200
2002-12-12,79.0,79.36,77.16,29.3359734890776,945600
2002-12-13,77.95,79.9,76.96,28.7642745429387,1005600
2002-12-16,77.3,78.53,77.3,29.2794555795286,1429900
2002-12-17,78.45,78.54,77.48,28.9696003183912,1038600
2002-12-18,77.5,77.5,76.02,28.5066840246437,1243100
2002-12-19,76.25,77.3,75.72,28.4357533022146,3314600
2002-12-20,76.74,77.25,76.37,28.756808151104,1023100
2002-12-23,76.9,77.71,76.71,28.9509343388046,941200
2002-12-24,77.33,77.7,77.08,28.8949364000448,336700
2002-12-26,77.5,78.49,77.05,28.8949364000448,543100
2002-12-27,77.25,77.25,76.14,28.4245537144627,1175600
2002-12-30,76.3,76.64,75.3,28.334957012447,1735500
2002-12-31,76.14,77.15,75.6,28.3013582491912,2724100
2003-01-02,76.5,78.05,76.07,29.0815961959107,2007100
2003-01-03,78.0,78.11,77.33,29.0330646489856,1611100
2003-01-06,77.77,79.22,77.77,29.3727854774616,1458900
2003-01-07,78.7,78.9,77.64,29.2197244448515,1494300
2003-01-08,77.9,78.03,77.2,28.9285351633007,1644200
2003-01-09,77.98,79.06,77.98,29.354119497875,1914300
2003-01-10,77.83,79.25,77.71,29.4175838284694,1349000
2003-01-13,79.32,79.63,78.18,29.4847813549811,879500
2003-01-14,78.9,79.45,78.52,29.5034473345677,783200
2003-01-15,79.17,79.4,78.15,29.436249808056,1190800
2003-01-16,79.0,79.5,78.38,29.3951846529655,1161500
2003-01-17,77.88,78.97,76.9,28.8426716572023,1208300
2003-01-21,77.4,77.54,76.08,28.4245537144627,1067300
2003-01-22,75.77,76.35,75.46,28.1781627839197,1629300
2003-01-23,75.95,76.54,75.57,28.3536229920336,1106500
2003-01-24,76.0,76.0,74.38,27.7675112330146,1782500
2003-01-27,74.0,74.61,73.13,27.3456600943576,1738700
2003-01-28,73.8,74.45,72.69,27.5696518493967,1316600
2003-01-29,73.8,74.45,72.69,27.5696518493967,1952600
2003-01-30,74.67,74.81,72.97,27.3269941147711,1673000
2003-01-31,72.85,74.24,72.65,27.7152464901722,2915500
2003-02-03,74.4,74.48,73.25,27.4763219514638,1324400
2003-02-04,73.05,74.0,72.45,27.4763219514638,2140200
2003-02-05,73.92,74.0,72.69,27.2709961760113,1718300
2003-02-06,72.83,73.22,72.27,27.1216683393185,3480400
2003-02-07,73.04,73.2,71.28,26.6251532823152,3997100
2003-02-10,71.4,72.12,70.89,26.9014097801967,1065200
2003-02-11,72.28,72.45,71.05,26.8267458618504,1566200
2003-02-12,71.63,71.88,70.67,26.4496930742012,3697300
2003-02-13,70.84,70.89,69.94,26.3787623517722,1752800
2003-02-14,70.76,71.59,70.51,26.6176868904805,1326900
